Statisticna_regija,ID_Statisticna_regija,SNOMED_CT,Naziv,Datum_cepljenja,St_cepljenj
Osrednjeslovenska,8,46233009,Gripa,2025-01-27,27
Osrednjeslovenska,8,46233009,Gripa,2025-01-31,23
Osrednjeslovenska,8,46233009,Gripa,2025-02-03,17
Osrednjeslovenska,8,46233009,Gripa,2025-02-06,27
Osrednjeslovenska,8,46233009,Gripa,2025-02-19,17
Osrednjeslovenska,8,46233009,Gripa,2025-02-25,5
Osrednjeslovenska,8,46233009,Gripa,2025-03-04,6
Osrednjeslovenska,8,46233009,Gripa,2025-03-07,1
Osrednjeslovenska,8,46233009,Gripa,2025-03-10,1
Osrednjeslovenska,8,46233009,Gripa,2025-03-13,3
Osrednjeslovenska,8,46233009,Gripa,2025-05-23,1
Osrednjeslovenska,8,46233009,Gripa,2025-10-08,10
Osrednjeslovenska,8,46233009,Gripa,2025-10-15,123
Osrednjeslovenska,8,46233009,Gripa,2025-10-21,1535
Osrednjeslovenska,8,46233009,Gripa,2025-10-24,2161
Osrednjeslovenska,8,46233009,Gripa,2025-10-31,1
Osrednjeslovenska,8,46233009,Gripa,2025-11-03,1373
Osrednjeslovenska,8,46233009,Gripa,2025-11-06,1876
Osrednjeslovenska,8,46233009,Gripa,2025-11-09,14
Osrednjeslovenska,8,46233009,Gripa,2025-11-16,3
Osrednjeslovenska,8,46233009,Gripa,2025-11-19,992
Osrednjeslovenska,8,46233009,Gripa,2025-11-22,283
Koroška,3,46233009,Gripa,2023-10-03,1
Koroška,3,46233009,Gripa,2023-10-06,55
Koroška,3,46233009,Gripa,2023-10-09,71
Koroška,3,46233009,Gripa,2023-10-12,46
Koroška,3,46233009,Gripa,2023-10-19,88
Koroška,3,46233009,Gripa,2023-10-25,131
Koroška,3,46233009,Gripa,2023-10-28,2
Koroška,3,46233009,Gripa,2023-11-04,1
Koroška,3,46233009,Gripa,2023-11-07,155
Koroška,3,46233009,Gripa,2023-11-10,85
Koroška,3,46233009,Gripa,2023-11-13,32
Koroška,3,46233009,Gripa,2023-11-17,63
Koroška,3,46233009,Gripa,2023-11-20,38
Koroška,3,46233009,Gripa,2023-11-23,67
Koroška,3,46233009,Gripa,2023-12-06,57
Koroška,3,46233009,Gripa,2023-12-12,71
Koroška,3,46233009,Gripa,2023-12-19,17
Koroška,3,46233009,Gripa,2023-12-22,21
Koroška,3,46233009,Gripa,2023-12-28,5
Koroška,3,46233009,Gripa,2024-01-04,5
Koroška,3,46233009,Gripa,2024-01-10,5
Koroška,3,46233009,Gripa,2024-01-17,12
Koroška,3,46233009,Gripa,2024-01-23,2
Koroška,3,46233009,Gripa,2024-02-02,2
Koroška,3,46233009,Gripa,2024-02-05,1
Koroška,3,46233009,Gripa,2024-03-08,1
Koroška,3,46233009,Gripa,2024-09-30,1
Koroška,3,46233009,Gripa,2024-10-03,15
Koroška,3,46233009,Gripa,2024-10-09,9
Koroška,3,46233009,Gripa,2024-10-16,141
Koroška,3,46233009,Gripa,2024-10-19,279
Koroška,3,46233009,Gripa,2024-10-22,139
Koroška,3,46233009,Gripa,2024-10-29,68
Koroška,3,46233009,Gripa,2024-11-04,39
Koroška,3,46233009,Gripa,2024-11-07,86
Koroška,3,46233009,Gripa,2024-11-14,82
Koroška,3,46233009,Gripa,2024-11-20,58
Koroška,3,46233009,Gripa,2024-11-23,135
Koroška,3,46233009,Gripa,2024-12-03,24
Koroška,3,46233009,Gripa,2024-12-06,79
Koroška,3,46233009,Gripa,2024-12-09,21
Koroška,3,46233009,Gripa,2024-12-13,22
Koroška,3,46233009,Gripa,2024-12-16,26
Koroška,3,46233009,Gripa,2024-12-19,13
Koroška,3,46233009,Gripa,2025-01-01,11
Koroška,3,46233009,Gripa,2025-01-07,53
Koroška,3,46233009,Gripa,2025-01-14,60
Koroška,3,46233009,Gripa,2025-01-17,17
Koroška,3,46233009,Gripa,2025-01-20,12
Koroška,3,46233009,Gripa,2025-01-23,7
Koroška,3,46233009,Gripa,2025-01-30,2
Koroška,3,46233009,Gripa,2025-02-05,2
Koroška,3,46233009,Gripa,2025-02-12,4
Koroška,3,46233009,Gripa,2025-02-18,1
Koroška,3,46233009,Gripa,2025-03-19,1
Koroška,3,46233009,Gripa,2025-10-14,2
Koroška,3,46233009,Gripa,2025-10-17,3
Koroška,3,46233009,Gripa,2025-10-20,172
Koroška,3,46233009,Gripa,2025-10-27,127
Koroška,3,46233009,Gripa,2025-10-30,72
Koroška,3,46233009,Gripa,2025-11-05,337
Koroška,3,46233009,Gripa,2025-11-12,163
Koroška,3,46233009,Gripa,2025-11-15,1
Koroška,3,46233009,Gripa,2025-11-18,223
Koroška,3,46233009,Gripa,2025-11-25,27
Jugovzhodna Slovenija,7,46233009,Gripa,2023-10-03,21
Jugovzhodna Slovenija,7,46233009,Gripa,2023-10-10,136
Jugovzhodna Slovenija,7,46233009,Gripa,2023-10-13,135
Jugovzhodna Slovenija,7,46233009,Gripa,2023-10-16,149
Jugovzhodna Slovenija,7,46233009,Gripa,2023-10-19,289
Jugovzhodna Slovenija,7,46233009,Gripa,2023-10-26,400
Jugovzhodna Slovenija,7,46233009,Gripa,2023-11-08,222
Jugovzhodna Slovenija,7,46233009,Gripa,2023-11-11,2
Jugovzhodna Slovenija,7,46233009,Gripa,2023-11-14,228
Jugovzhodna Slovenija,7,46233009,Gripa,2023-11-17,91
Jugovzhodna Slovenija,7,46233009,Gripa,2023-11-24,53
Jugovzhodna Slovenija,7,46233009,Gripa,2023-11-27,44
Jugovzhodna Slovenija,7,46233009,Gripa,2023-11-30,167
Jugovzhodna Slovenija,7,46233009,Gripa,2023-12-13,22
Jugovzhodna Slovenija,7,46233009,Gripa,2023-12-29,6
Jugovzhodna Slovenija,7,46233009,Gripa,2024-01-08,12
Jugovzhodna Slovenija,7,46233009,Gripa,2024-01-11,13
Jugovzhodna Slovenija,7,46233009,Gripa,2024-01-17,14
Jugovzhodna Slovenija,7,46233009,Gripa,2024-01-24,12
Jugovzhodna Slovenija,7,46233009,Gripa,2024-01-30,9
Jugovzhodna Slovenija,7,46233009,Gripa,2024-02-06,1
Jugovzhodna Slovenija,7,46233009,Gripa,2024-02-12,1
Jugovzhodna Slovenija,7,46233009,Gripa,2024-02-15,1
Jugovzhodna Slovenija,7,46233009,Gripa,2024-03-12,1
Jugovzhodna Slovenija,7,46233009,Gripa,2024-09-27,5
Jugovzhodna Slovenija,7,46233009,Gripa,2024-10-04,46
Jugovzhodna Slovenija,7,46233009,Gripa,2024-10-07,113
Jugovzhodna Slovenija,7,46233009,Gripa,2024-10-10,300
Jugovzhodna Slovenija,7,46233009,Gripa,2024-10-23,151
Jugovzhodna Slovenija,7,46233009,Gripa,2024-10-29,104
Jugovzhodna Slovenija,7,46233009,Gripa,2024-11-05,198
Jugovzhodna Slovenija,7,46233009,Gripa,2024-11-08,180
Jugovzhodna Slovenija,7,46233009,Gripa,2024-11-11,96
Jugovzhodna Slovenija,7,46233009,Gripa,2024-11-14,132
Jugovzhodna Slovenija,7,46233009,Gripa,2024-11-18,54
Jugovzhodna Slovenija,7,46233009,Gripa,2024-11-21,52
Jugovzhodna Slovenija,7,46233009,Gripa,2024-11-27,46
Jugovzhodna Slovenija,7,46233009,Gripa,2024-12-04,33
Jugovzhodna Slovenija,7,46233009,Gripa,2024-12-10,55
Jugovzhodna Slovenija,7,46233009,Gripa,2024-12-13,25
Jugovzhodna Slovenija,7,46233009,Gripa,2024-12-20,12
Jugovzhodna Slovenija,7,46233009,Gripa,2024-12-23,10
Jugovzhodna Slovenija,7,46233009,Gripa,2025-01-08,64
Jugovzhodna Slovenija,7,46233009,Gripa,2025-01-18,1
Jugovzhodna Slovenija,7,46233009,Gripa,2025-01-21,19
Jugovzhodna Slovenija,7,46233009,Gripa,2025-01-24,8
Jugovzhodna Slovenija,7,46233009,Gripa,2025-01-27,6
Jugovzhodna Slovenija,7,46233009,Gripa,2025-02-03,7
Jugovzhodna Slovenija,7,46233009,Gripa,2025-02-06,6
Jugovzhodna Slovenija,7,46233009,Gripa,2025-02-12,1
Jugovzhodna Slovenija,7,46233009,Gripa,2025-02-19,4
Jugovzhodna Slovenija,7,46233009,Gripa,2025-03-07,1
Jugovzhodna Slovenija,7,46233009,Gripa,2025-03-10,1
Jugovzhodna Slovenija,7,46233009,Gripa,2025-03-13,1
Jugovzhodna Slovenija,7,46233009,Gripa,2025-03-26,3
Jugovzhodna Slovenija,7,46233009,Gripa,2025-10-08,1
Jugovzhodna Slovenija,7,46233009,Gripa,2025-10-21,725
Jugovzhodna Slovenija,7,46233009,Gripa,2025-10-24,426
Jugovzhodna Slovenija,7,46233009,Gripa,2025-11-03,155
Jugovzhodna Slovenija,7,46233009,Gripa,2025-11-06,607
Jugovzhodna Slovenija,7,46233009,Gripa,2025-11-19,95
Jugovzhodna Slovenija,7,46233009,Gripa,2025-11-22,2
Jugovzhodna Slovenija,7,46233009,Gripa,2025-11-25,145
Jugovzhodna Slovenija,7,840534001,COVID-19,2023-09-14,1
Jugovzhodna Slovenija,7,840534001,COVID-19,2023-10-10,44
Jugovzhodna Slovenija,7,840534001,COVID-19,2023-10-13,2
Jugovzhodna Slovenija,7,840534001,COVID-19,2023-10-16,131
Jugovzhodna Slovenija,7,840534001,COVID-19,2023-10-19,61
Jugovzhodna Slovenija,7,840534001,COVID-19,2023-10-26,124
Jugovzhodna Slovenija,7,840534001,COVID-19,2023-11-11,1
Jugovzhodna Slovenija,7,840534001,COVID-19,2023-11-14,90
Jugovzhodna Slovenija,7,840534001,COVID-19,2023-11-17,18
Jugovzhodna Slovenija,7,840534001,COVID-19,2023-11-20,4
Jugovzhodna Slovenija,7,840534001,COVID-19,2023-11-30,72
Jugovzhodna Slovenija,7,840534001,COVID-19,2023-12-13,6
Jugovzhodna Slovenija,7,840534001,COVID-19,2023-12-19,20
Jugovzhodna Slovenija,7,840534001,COVID-19,2024-01-04,9
Jugovzhodna Slovenija,7,840534001,COVID-19,2024-01-11,4
Jugovzhodna Slovenija,7,840534001,COVID-19,2024-01-17,10
Jugovzhodna Slovenija,7,840534001,COVID-19,2024-01-24,5
Jugovzhodna Slovenija,7,840534001,COVID-19,2024-01-30,4
Jugovzhodna Slovenija,7,840534001,COVID-19,2024-02-02,1
Jugovzhodna Slovenija,7,840534001,COVID-19,2024-02-28,2
Jugovzhodna Slovenija,7,840534001,COVID-19,2024-03-12,1
Jugovzhodna Slovenija,7,840534001,COVID-19,2024-03-18,1
Jugovzhodna Slovenija,7,840534001,COVID-19,2024-09-27,1
Jugovzhodna Slovenija,7,840534001,COVID-19,2024-09-30,4
Jugovzhodna Slovenija,7,840534001,COVID-19,2024-10-10,30
Jugovzhodna Slovenija,7,840534001,COVID-19,2024-10-16,37
Jugovzhodna Slovenija,7,840534001,COVID-19,2024-10-29,21
Jugovzhodna Slovenija,7,840534001,COVID-19,2024-11-05,29
Jugovzhodna Slovenija,7,840534001,COVID-19,2024-11-08,15
Jugovzhodna Slovenija,7,840534001,COVID-19,2024-11-11,11
Jugovzhodna Slovenija,7,840534001,COVID-19,2024-11-14,95
Jugovzhodna Slovenija,7,840534001,COVID-19,2024-11-21,12
Jugovzhodna Slovenija,7,840534001,COVID-19,2024-11-27,5
Jugovzhodna Slovenija,7,840534001,COVID-19,2024-12-10,8
Jugovzhodna Slovenija,7,840534001,COVID-19,2024-12-13,2
Jugovzhodna Slovenija,7,840534001,COVID-19,2024-12-16,1
Jugovzhodna Slovenija,7,840534001,COVID-19,2025-01-08,1
Jugovzhodna Slovenija,7,840534001,COVID-19,2025-01-14,5
Jugovzhodna Slovenija,7,840534001,COVID-19,2025-01-21,3
Jugovzhodna Slovenija,7,840534001,COVID-19,2025-02-06,2
Jugovzhodna Slovenija,7,840534001,COVID-19,2025-10-21,62
Jugovzhodna Slovenija,7,840534001,COVID-19,2025-10-24,36
Jugovzhodna Slovenija,7,840534001,COVID-19,2025-10-27,15
Jugovzhodna Slovenija,7,840534001,COVID-19,2025-11-03,20
Jugovzhodna Slovenija,7,840534001,COVID-19,2025-11-06,93
Jugovzhodna Slovenija,7,840534001,COVID-19,2025-11-19,5
Jugovzhodna Slovenija,7,840534001,COVID-19,2025-11-25,3
Koroška,3,46233009,Gripa,2023-10-10,115
Koroška,3,46233009,Gripa,2023-10-13,54
Koroška,3,46233009,Gripa,2023-10-16,56
Koroška,3,46233009,Gripa,2023-10-23,59
Koroška,3,46233009,Gripa,2023-10-26,210
Koroška,3,46233009,Gripa,2023-10-29,7
Koroška,3,46233009,Gripa,2023-11-08,112
Koroška,3,46233009,Gripa,2023-11-11,176
Koroška,3,46233009,Gripa,2023-11-14,112
Koroška,3,46233009,Gripa,2023-11-21,90
Koroška,3,46233009,Gripa,2023-11-24,133
Koroška,3,46233009,Gripa,2023-11-27,46
Koroška,3,46233009,Gripa,2023-11-30,37
Koroška,3,46233009,Gripa,2023-12-07,18
Koroška,3,46233009,Gripa,2023-12-13,42
Koroška,3,46233009,Gripa,2023-12-29,2
Koroška,3,46233009,Gripa,2024-01-05,5
Koroška,3,46233009,Gripa,2024-01-08,12
Koroška,3,46233009,Gripa,2024-01-11,6
Koroška,3,46233009,Gripa,2024-01-21,1
Koroška,3,46233009,Gripa,2024-01-24,6
Koroška,3,46233009,Gripa,2024-01-30,3
Koroška,3,46233009,Gripa,2024-02-06,2
Koroška,3,46233009,Gripa,2024-02-09,3
Koroška,3,46233009,Gripa,2024-02-12,1
Koroška,3,46233009,Gripa,2024-02-22,2
Koroška,3,46233009,Gripa,2024-03-12,1
Koroška,3,46233009,Gripa,2024-10-04,54
Koroška,3,46233009,Gripa,2024-10-07,22
Koroška,3,46233009,Gripa,2024-10-10,182
Koroška,3,46233009,Gripa,2024-10-23,109
Koroška,3,46233009,Gripa,2024-11-02,1
Koroška,3,46233009,Gripa,2024-11-05,180
Koroška,3,46233009,Gripa,2024-11-08,107
Koroška,3,46233009,Gripa,2024-11-11,118
Koroška,3,46233009,Gripa,2024-11-18,29
Koroška,3,46233009,Gripa,2024-11-21,95
Koroška,3,46233009,Gripa,2024-11-27,33
Koroška,3,46233009,Gripa,2024-12-04,48
Koroška,3,46233009,Gripa,2024-12-07,2
Koroška,3,46233009,Gripa,2024-12-10,50
Koroška,3,46233009,Gripa,2024-12-17,26
Koroška,3,46233009,Gripa,2024-12-20,12
Koroška,3,46233009,Gripa,2024-12-23,4
Koroška,3,46233009,Gripa,2025-01-08,22
Koroška,3,46233009,Gripa,2025-01-21,6
Koroška,3,46233009,Gripa,2025-01-24,4
Koroška,3,46233009,Gripa,2025-01-27,1
Koroška,3,46233009,Gripa,2025-01-31,2
Koroška,3,46233009,Gripa,2025-02-06,6
Koroška,3,46233009,Gripa,2025-03-13,1
Koroška,3,46233009,Gripa,2025-10-15,5
Koroška,3,46233009,Gripa,2025-10-21,394
Koroška,3,46233009,Gripa,2025-10-24,360
Koroška,3,46233009,Gripa,2025-11-03,206
Koroška,3,46233009,Gripa,2025-11-06,343
Koroška,3,46233009,Gripa,2025-11-19,118
Koroška,3,46233009,Gripa,2025-11-22,1
Koroška,3,840534001,COVID-19,2023-10-11,24
Koroška,3,840534001,COVID-19,2023-10-18,121
Koroška,3,840534001,COVID-19,2023-10-21,2
Koroška,3,840534001,COVID-19,2023-10-24,31
Koroška,3,840534001,COVID-19,2023-10-27,29
Koroška,3,840534001,COVID-19,2023-11-03,38
Koroška,3,840534001,COVID-19,2023-11-06,18
Koroška,3,840534001,COVID-19,2023-11-09,8
Koroška,3,840534001,COVID-19,2023-11-16,26
Koroška,3,840534001,COVID-19,2023-11-22,136
Koroška,3,840534001,COVID-19,2023-12-05,1
Koroška,3,840534001,COVID-19,2023-12-08,39
Koroška,3,840534001,COVID-19,2023-12-21,11
Koroška,3,840534001,COVID-19,2024-01-03,8
Koroška,3,840534001,COVID-19,2024-01-19,11
Koroška,3,840534001,COVID-19,2024-01-22,6
Koroška,3,840534001,COVID-19,2024-02-07,4
Koroška,3,840534001,COVID-19,2024-02-14,2
Koroška,3,840534001,COVID-19,2024-03-01,4
Koroška,3,840534001,COVID-19,2024-05-07,1
Koroška,3,840534001,COVID-19,2024-10-15,28
Koroška,3,840534001,COVID-19,2024-10-18,1
Koroška,3,840534001,COVID-19,2024-11-06,11
Koroška,3,840534001,COVID-19,2024-11-13,4
Koroška,3,840534001,COVID-19,2024-11-19,39
Koroška,3,840534001,COVID-19,2024-11-22,44
Koroška,3,840534001,COVID-19,2024-11-26,6
Koroška,3,840534001,COVID-19,2024-11-29,11
Koroška,3,840534001,COVID-19,2024-12-18,10
Koroška,3,840534001,COVID-19,2025-01-29,7
Koroška,3,840534001,COVID-19,2025-03-12,1
Koroška,3,840534001,COVID-19,2025-10-13,6
Koroška,3,840534001,COVID-19,2025-10-16,1
Koroška,3,840534001,COVID-19,2025-10-29,18
Koroška,3,840534001,COVID-19,2025-11-08,10
Koroška,3,840534001,COVID-19,2025-11-11,31
Koroška,3,840534001,COVID-19,2025-11-14,7
Koroška,3,840534001,COVID-19,2025-11-17,8
Koroška,3,840534001,COVID-19,2025-11-24,1
Koroška,3,840534001,COVID-19,2025-11-27,16
Obalno-kraška,12,46233009,Gripa,2023-10-03,11
Obalno-kraška,12,46233009,Gripa,2023-10-06,29
Obalno-kraška,12,46233009,Gripa,2023-10-09,116
Obalno-kraška,12,46233009,Gripa,2023-10-16,165
Obalno-kraška,12,46233009,Gripa,2023-10-19,210
Obalno-kraška,12,46233009,Gripa,2023-10-25,140
Obalno-kraška,12,46233009,Gripa,2023-11-07,177
Obalno-kraška,12,46233009,Gripa,2023-11-14,111
Obalno-kraška,12,46233009,Gripa,2023-11-17,101
Obalno-kraška,12,46233009,Gripa,2023-11-20,107
Obalno-kraška,12,46233009,Gripa,2023-11-23,115
Obalno-kraška,12,46233009,Gripa,2023-11-30,106
Obalno-kraška,12,46233009,Gripa,2023-12-06,20
Obalno-kraška,12,46233009,Gripa,2023-12-19,27
Obalno-kraška,12,46233009,Gripa,2023-12-22,32
Obalno-kraška,12,46233009,Gripa,2023-12-29,3
Obalno-kraška,12,46233009,Gripa,2024-01-04,8
Obalno-kraška,12,46233009,Gripa,2024-01-17,3
Obalno-kraška,12,46233009,Gripa,2024-01-23,10
Obalno-kraška,12,46233009,Gripa,2024-01-30,1
Obalno-kraška,12,46233009,Gripa,2024-02-05,1
Obalno-kraška,12,46233009,Gripa,2024-02-12,2
Obalno-kraška,12,46233009,Gripa,2024-02-28,1
Obalno-kraška,12,46233009,Gripa,2024-09-27,26
Obalno-kraška,12,46233009,Gripa,2024-09-30,7
Obalno-kraška,12,46233009,Gripa,2024-10-03,50
Obalno-kraška,12,46233009,Gripa,2024-10-10,161
Obalno-kraška,12,46233009,Gripa,2024-10-16,180
Obalno-kraška,12,46233009,Gripa,2024-10-26,3
Obalno-kraška,12,46233009,Gripa,2024-10-29,74
Obalno-kraška,12,46233009,Gripa,2024-11-01,5
Obalno-kraška,12,46233009,Gripa,2024-11-04,206
Obalno-kraška,12,46233009,Gripa,2024-11-11,133
Obalno-kraška,12,46233009,Gripa,2024-11-14,136
Obalno-kraška,12,46233009,Gripa,2024-11-20,44
Obalno-kraška,12,46233009,Gripa,2024-11-27,26
Obalno-kraška,12,46233009,Gripa,2024-12-03,29
Obalno-kraška,12,46233009,Gripa,2024-12-10,13
Obalno-kraška,12,46233009,Gripa,2024-12-13,20
Obalno-kraška,12,46233009,Gripa,2024-12-16,24
Obalno-kraška,12,46233009,Gripa,2024-12-19,25
Obalno-kraška,12,46233009,Gripa,2024-12-26,2
Obalno-kraška,12,46233009,Gripa,2025-01-01,2
Obalno-kraška,12,46233009,Gripa,2025-01-11,2
Obalno-kraška,12,46233009,Gripa,2025-01-14,17
Obalno-kraška,12,46233009,Gripa,2025-01-17,27
Obalno-kraška,12,46233009,Gripa,2025-01-24,9
Obalno-kraška,12,46233009,Gripa,2025-01-27,4
Obalno-kraška,12,46233009,Gripa,2025-01-30,3
Obalno-kraška,12,46233009,Gripa,2025-02-12,2
Obalno-kraška,12,46233009,Gripa,2025-03-10,1
Obalno-kraška,12,46233009,Gripa,2025-10-08,2
Obalno-kraška,12,46233009,Gripa,2025-10-14,6
Obalno-kraška,12,46233009,Gripa,2025-10-17,64
Obalno-kraška,12,46233009,Gripa,2025-10-24,250
Obalno-kraška,12,46233009,Gripa,2025-10-27,164
Obalno-kraška,12,46233009,Gripa,2025-10-30,357
Obalno-kraška,12,46233009,Gripa,2025-11-06,361
Obalno-kraška,12,46233009,Gripa,2025-11-12,123
Obalno-kraška,12,46233009,Gripa,2025-11-15,2
Obalno-kraška,12,46233009,Gripa,2025-11-22,3
Obalno-kraška,12,46233009,Gripa,2025-11-25,125
Koroška,3,840534001,COVID-19,2023-10-17,95
Koroška,3,840534001,COVID-19,2023-10-20,19
Koroška,3,840534001,COVID-19,2023-10-23,3
Koroška,3,840534001,COVID-19,2023-10-30,2
Koroška,3,840534001,COVID-19,2023-11-02,36
Koroška,3,840534001,COVID-19,2023-11-15,94
Koroška,3,840534001,COVID-19,2023-11-21,18
Koroška,3,840534001,COVID-19,2023-11-28,31
Koroška,3,840534001,COVID-19,2023-12-01,56
Koroška,3,840534001,COVID-19,2023-12-07,12
Koroška,3,840534001,COVID-19,2023-12-20,60
Koroška,3,840534001,COVID-19,2023-12-27,10
Koroška,3,840534001,COVID-19,2024-03-19,1
Koroška,3,840534001,COVID-19,2024-10-08,2
Koroška,3,840534001,COVID-19,2024-10-11,3
Koroška,3,840534001,COVID-19,2024-10-14,1
Koroška,3,840534001,COVID-19,2024-10-24,21
Koroška,3,840534001,COVID-19,2024-10-30,9
Koroška,3,840534001,COVID-19,2024-11-02,1
Koroška,3,840534001,COVID-19,2024-11-09,2
Koroška,3,840534001,COVID-19,2024-11-12,2
Koroška,3,840534001,COVID-19,2024-11-15,10
Koroška,3,840534001,COVID-19,2024-11-18,6
Koroška,3,840534001,COVID-19,2024-11-25,8
Koroška,3,840534001,COVID-19,2024-11-28,24
Koroška,3,840534001,COVID-19,2024-12-11,1
Koroška,3,840534001,COVID-19,2024-12-17,2
Koroška,3,840534001,COVID-19,2025-01-12,1
Koroška,3,840534001,COVID-19,2025-01-15,5
Koroška,3,840534001,COVID-19,2025-01-22,2
Koroška,3,840534001,COVID-19,2025-02-07,1
Koroška,3,840534001,COVID-19,2025-03-17,1
Koroška,3,840534001,COVID-19,2025-06-09,1
Koroška,3,840534001,COVID-19,2025-10-22,11
Koroška,3,840534001,COVID-19,2025-10-25,5
Koroška,3,840534001,COVID-19,2025-11-04,12
Koroška,3,840534001,COVID-19,2025-11-07,12
Koroška,3,840534001,COVID-19,2025-11-10,51
Koroška,3,840534001,COVID-19,2025-11-13,36
Koroška,3,840534001,COVID-19,2025-11-20,31
Koroška,3,840534001,COVID-19,2025-11-26,1
Obalno-kraška,12,46233009,Gripa,2023-10-02,10
Obalno-kraška,12,46233009,Gripa,2023-10-05,26
Obalno-kraška,12,46233009,Gripa,2023-10-12,186
Obalno-kraška,12,46233009,Gripa,2023-10-18,143
Obalno-kraška,12,46233009,Gripa,2023-10-21,5
Obalno-kraška,12,46233009,Gripa,2023-10-28,2
Obalno-kraška,12,46233009,Gripa,2023-11-03,49
Obalno-kraška,12,46233009,Gripa,2023-11-10,94
Obalno-kraška,12,46233009,Gripa,2023-11-13,121
Obalno-kraška,12,46233009,Gripa,2023-11-16,152
Obalno-kraška,12,46233009,Gripa,2023-11-29,61
Obalno-kraška,12,46233009,Gripa,2023-12-02,4
Obalno-kraška,12,46233009,Gripa,2023-12-05,71
Obalno-kraška,12,46233009,Gripa,2023-12-12,29
Obalno-kraška,12,46233009,Gripa,2023-12-15,36
Obalno-kraška,12,46233009,Gripa,2023-12-18,51
Obalno-kraška,12,46233009,Gripa,2023-12-28,19
Obalno-kraška,12,46233009,Gripa,2024-01-03,5
Obalno-kraška,12,46233009,Gripa,2024-01-10,8
Obalno-kraška,12,46233009,Gripa,2024-01-16,4
Obalno-kraška,12,46233009,Gripa,2024-01-19,4
Obalno-kraška,12,46233009,Gripa,2024-01-26,2
Obalno-kraška,12,46233009,Gripa,2024-01-29,2
Obalno-kraška,12,46233009,Gripa,2024-02-01,5
Obalno-kraška,12,46233009,Gripa,2024-02-14,1
Obalno-kraška,12,46233009,Gripa,2024-03-04,2
Obalno-kraška,12,46233009,Gripa,2024-09-23,1
Obalno-kraška,12,46233009,Gripa,2024-09-26,48
Obalno-kraška,12,46233009,Gripa,2024-10-02,46
Obalno-kraška,12,46233009,Gripa,2024-10-09,275
Obalno-kraška,12,46233009,Gripa,2024-10-15,198
Obalno-kraška,12,46233009,Gripa,2024-10-22,217
Obalno-kraška,12,46233009,Gripa,2024-10-25,107
Obalno-kraška,12,46233009,Gripa,2024-10-28,128
Obalno-kraška,12,46233009,Gripa,2024-11-07,176
Obalno-kraška,12,46233009,Gripa,2024-11-13,78
Obalno-kraška,12,46233009,Gripa,2024-11-16,2
Obalno-kraška,12,46233009,Gripa,2024-11-23,7
Obalno-kraška,12,46233009,Gripa,2024-11-26,46
Obalno-kraška,12,46233009,Gripa,2024-11-29,15
Obalno-kraška,12,46233009,Gripa,2024-12-06,15
Obalno-kraška,12,46233009,Gripa,2024-12-09,36
Obalno-kraška,12,46233009,Gripa,2024-12-12,31
Obalno-kraška,12,46233009,Gripa,2025-01-07,57
Obalno-kraška,12,46233009,Gripa,2025-01-10,27
Obalno-kraška,12,46233009,Gripa,2025-01-13,15
Obalno-kraška,12,46233009,Gripa,2025-01-20,21
Obalno-kraška,12,46233009,Gripa,2025-01-23,10
Obalno-kraška,12,46233009,Gripa,2025-01-29,4
Obalno-kraška,12,46233009,Gripa,2025-02-05,6
Obalno-kraška,12,46233009,Gripa,2025-02-11,3
Obalno-kraška,12,46233009,Gripa,2025-02-14,1
Obalno-kraška,12,46233009,Gripa,2025-02-21,1
Obalno-kraška,12,46233009,Gripa,2025-02-24,1
Obalno-kraška,12,46233009,Gripa,2025-02-27,1
Obalno-kraška,12,46233009,Gripa,2025-03-06,1
Obalno-kraška,12,46233009,Gripa,2025-03-25,1
Obalno-kraška,12,46233009,Gripa,2025-10-10,10
Obalno-kraška,12,46233009,Gripa,2025-10-13,15
Obalno-kraška,12,46233009,Gripa,2025-10-20,590
Obalno-kraška,12,46233009,Gripa,2025-10-23,573
Obalno-kraška,12,46233009,Gripa,2025-10-29,111
Obalno-kraška,12,46233009,Gripa,2025-11-05,209
Obalno-kraška,12,46233009,Gripa,2025-11-08,3
